Frame,X,Y,Visibility,BBox_X,BBox_Y,BBox_W,BBox_H
63,[0],[0],0,[0],[0],[0],[0]
64,[0],[0],0,[0],[0],[0],[0]
65,[0],[0],0,[0],[0],[0],[0]
66,[0],[0],0,[0],[0],[0],[0]
67,[0],[0],0,[0],[0],[0],[0]
68,[0],[0],0,[0],[0],[0],[0]
69,[0],[0],0,[0],[0],[0],[0]
70,[0],[0],0,[0],[0],[0],[0]
71,[0],[0],0,[0],[0],[0],[0]
72,[0],[0],0,[0],[0],[0],[0]
73,[0],[0],0,[0],[0],[0],[0]
74,[0],[0],0,[0],[0],[0],[0]
75,[0],[0],0,[0],[0],[0],[0]
76,[0],[0],0,[0],[0],[0],[0]
77,[0],[0],0,[0],[0],[0],[0]
78,[0],[0],0,[0],[0],[0],[0]
79,[0],[0],0,[0],[0],[0],[0]
80,[0],[0],0,[0],[0],[0],[0]
81,[0],[0],0,[0],[0],[0],[0]
82,[0],[0],0,[0],[0],[0],[0]
83,[0],[0],0,[0],[0],[0],[0]
84,[0],[0],0,[0],[0],[0],[0]
85,[0],[0],0,[0],[0],[0],[0]
86,[0],[0],0,[0],[0],[0],[0]
87,[0],[0],0,[0],[0],[0],[0]
88,[0],[0],0,[0],[0],[0],[0]
89,[0],[0],0,[0],[0],[0],[0]
90,[0],[0],0,[0],[0],[0],[0]
91,[0],[0],0,[0],[0],[0],[0]
92,[0],[0],0,[0],[0],[0],[0]
93,[0],[0],0,[0],[0],[0],[0]
94,[0],[0],0,[0],[0],[0],[0]
95,[0],[0],0,[0],[0],[0],[0]
96,[0],[0],0,[0],[0],[0],[0]
97,[0],[0],0,[0],[0],[0],[0]
98,[0],[0],0,[0],[0],[0],[0]
99,[0],[0],0,[0],[0],[0],[0]
100,[0],[0],0,[0],[0],[0],[0]
101,[0],[0],0,[0],[0],[0],[0]
102,[0],[0],0,[0],[0],[0],[0]
103,[0],[0],0,[0],[0],[0],[0]
104,[0],[0],0,[0],[0],[0],[0]
105,[0],[0],0,[0],[0],[0],[0]
106,[0],[0],0,[0],[0],[0],[0]
107,[0],[0],0,[0],[0],[0],[0]
108,[0],[0],0,[0],[0],[0],[0]
109,[0],[0],0,[0],[0],[0],[0]
110,[0],[0],0,[0],[0],[0],[0]
111,[0],[0],0,[0],[0],[0],[0]
112,[0],[0],0,[0],[0],[0],[0]
113,[0],[0],0,[0],[0],[0],[0]
114,[0],[0],0,[0],[0],[0],[0]
115,[0],[0],0,[0],[0],[0],[0]
116,[905],[112],1,[905],[112],[2],[3]
117,[905],[116],1,[902],[112],[5],[7]
118,[902],[120],1,[900],[112],[8],[15]
119,[900],[120],1,[894],[112],[14],[18]
120,[0],[0],0,[0],[0],[0],[0]
121,[0],[0],0,[0],[0],[0],[0]
122,[0],[0],0,[0],[0],[0],[0]
123,[0],[0],0,[0],[0],[0],[0]
124,[0],[0],0,[0],[0],[0],[0]
125,[0],[0],0,[0],[0],[0],[0]
126,[0],[0],0,[0],[0],[0],[0]
127,[874],[120],1,[874],[120],[2],[3]
128,[866],[123],1,[857],[112],[19],[26]
129,[860],[123],1,[852],[112],[16],[22]
130,[852],[123],1,[843],[112],[19],[22]
131,[840],[123],1,[832],[112],[19],[22]
132,[835],[123],1,[826],[112],[16],[22]
133,[824],[123],1,[815],[112],[19],[26]
134,[812],[131],1,[804],[120],[19],[26]
135,[804],[138],1,[793],[127],[22],[22]
136,[790],[142],1,[781],[131],[19],[22]
137,[776],[153],1,[767],[142],[19],[22]
138,[765],[161],1,[756],[150],[16],[26]
139,[753],[168],1,[745],[157],[19],[26]
140,[742],[183],1,[734],[172],[19],[22]
141,[728],[198],1,[717],[187],[22],[22]
142,[705],[217],1,[697],[206],[19],[22]
143,[697],[228],1,[686],[217],[22],[22]
144,[675],[255],1,[666],[243],[16],[22]
145,[658],[273],1,[646],[262],[25],[22]
146,[635],[303],1,[627],[292],[19],[22]
147,[0],[0],0,[0],[0],[0],[0]
148,[599],[348],1,[585],[326],[30],[45]
149,[587, 579],[371, 390],1,[579, 576],[360, 386],[16, 8],[22, 11]
150,[565],[408],1,[554],[397],[22],[26]
151,[548],[446],1,[537],[431],[22],[30]
152,[525],[461],1,[517],[450],[16],[26]
153,[500],[461],1,[492],[450],[16],[22]
154,[478],[461],1,[472],[453],[14],[18]
155,[461],[465],1,[452],[453],[19],[22]
156,[435],[465],1,[427],[453],[19],[22]
157,[413],[472],1,[405],[461],[19],[22]
158,[388],[480],1,[376],[468],[22],[22]
159,[357],[495],1,[343],[480],[28],[30]
160,[337],[502],1,[329],[491],[19],[22]
161,[0],[0],0,[0],[0],[0],[0]
162,[0],[0],0,[0],[0],[0],[0]
163,[0],[0],0,[0],[0],[0],[0]
164,[303],[491],1,[292],[480],[22],[26]
165,[357],[431],1,[348],[420],[19],[22]
166,[402],[390],1,[393],[378],[19],[26]
167,[444],[348],1,[433],[337],[25],[26]
168,[478, 199],[322, 678],1,[469, 194],[311, 675],[19, 11],[26, 11]
169,[514],[296],1,[500],[285],[28],[26]
170,[551, 525],[270, 281],1,[542, 520],[258, 273],[16, 11],[22, 18]
171,[556],[266],1,[551],[258],[11],[18]
172,[582],[236],1,[573],[225],[19],[26]
173,[599],[221],1,[587],[210],[25],[26]
174,[621],[206],1,[613],[195],[16],[26]
175,[641],[198],1,[632],[187],[19],[22]
176,[660],[191],1,[649],[180],[22],[22]
177,[669],[183],1,[660],[172],[19],[26]
178,[683],[176],1,[675],[165],[19],[26]
179,[694],[172],1,[686],[161],[16],[22]
180,[703],[168],1,[694],[157],[19],[26]
181,[714],[168],1,[705],[157],[19],[22]
182,[722],[168],1,[714],[157],[19],[22]
183,[731],[165],1,[720],[153],[25],[26]
184,[739],[168],1,[728],[157],[22],[22]
185,[748],[165],1,[736],[157],[22],[18]
186,[756],[168],1,[745],[157],[22],[22]
187,[762],[168],1,[753],[157],[19],[22]
188,[767],[168],1,[759],[157],[19],[26]
189,[773],[172],1,[765],[161],[19],[26]
190,[779],[176],1,[770],[165],[19],[22]
191,[784],[180],1,[776],[168],[19],[22]
192,[787],[183],1,[776],[172],[22],[26]
193,[787],[191],1,[779],[176],[19],[30]
194,[790],[195],1,[781],[183],[19],[26]
195,[793],[195],1,[784],[183],[19],[26]
196,[798],[191],1,[787],[176],[25],[30]
197,[801],[180],1,[790],[168],[22],[26]
198,[801],[176],1,[793],[165],[19],[22]
199,[801],[168],1,[793],[157],[19],[26]
200,[807],[168],1,[795],[153],[22],[30]
201,[810],[161],1,[798],[150],[22],[26]
202,[810],[157],1,[798],[146],[25],[22]
203,[812],[153],1,[801],[142],[22],[22]
204,[812],[150],1,[801],[142],[22],[18]
205,[812],[150],1,[804],[142],[16],[18]
206,[812],[146],1,[804],[138],[16],[18]
207,[812],[142],1,[801],[131],[22],[26]
208,[812],[135],1,[804],[123],[19],[26]
209,[812],[123],1,[804],[112],[16],[26]
210,[810],[112],1,[801],[101],[19],[26]
211,[807],[101],1,[798],[90],[19],[26]
212,[807],[93],1,[795],[82],[22],[26]
213,[807],[86],1,[798],[75],[19],[26]
214,[807],[78],1,[798],[67],[19],[26]
215,[810],[71],1,[798],[60],[22],[26]
216,[804],[63],1,[795],[52],[19],[26]
217,[804],[56],1,[795],[45],[19],[26]
218,[804],[48],1,[795],[37],[19],[26]
219,[804],[45],1,[795],[33],[19],[26]
220,[804],[45],1,[795],[33],[19],[22]
221,[804],[37],1,[795],[30],[16],[18]
222,[804],[33],1,[798],[30],[14],[11]
223,[801],[33],1,[795],[26],[14],[15]
224,[807],[30],1,[795],[18],[22],[26]
225,[804],[30],1,[795],[18],[19],[26]
226,[804],[30],1,[793],[18],[22],[26]
227,[804],[33],1,[793],[22],[22],[22]
228,[804],[33],1,[793],[22],[22],[26]
229,[801],[41],1,[793],[26],[19],[30]
230,[804],[45],1,[793],[33],[22],[26]
231,[804],[48],1,[793],[37],[22],[26]
232,[804],[60],1,[795],[45],[16],[30]
233,[804],[67],1,[795],[56],[16],[26]
234,[804],[75],1,[795],[67],[16],[18]
235,[804],[86],1,[795],[75],[16],[22]
236,[804],[97],1,[795],[86],[16],[22]
237,[804],[112],1,[795],[101],[16],[26]
238,[804],[131],1,[795],[120],[16],[22]
239,[804],[146],1,[795],[135],[16],[26]
240,[804],[161],1,[795],[150],[19],[26]
241,[804],[180],1,[795],[168],[19],[26]
242,[801],[210],1,[793],[198],[19],[22]
243,[804],[225],1,[795],[213],[16],[22]
244,[807],[228],1,[798],[217],[16],[26]
245,[812],[225],1,[801],[210],[22],[30]
246,[824],[217],1,[812],[206],[22],[22]
247,[835],[206],1,[824],[195],[22],[26]
248,[838],[202],1,[826],[191],[22],[26]
249,[843],[198],1,[832],[187],[22],[22]
250,[849],[195],1,[838],[187],[25],[18]
251,[855],[195],1,[843],[183],[25],[22]
252,[860],[191],1,[849],[180],[22],[26]
253,[866],[191],1,[855],[180],[22],[26]
254,[869],[191],1,[860],[180],[19],[26]
255,[874],[195],1,[866],[183],[19],[26]
256,[880],[202],1,[869],[187],[22],[30]
257,[880],[206],1,[869],[195],[22],[26]
258,[883],[210],1,[871],[198],[22],[26]
259,[883],[213],1,[871],[202],[25],[26]
260,[888],[221],1,[874],[206],[28],[30]
261,[891],[225],1,[877],[213],[28],[26]
262,[897],[236],1,[885],[225],[22],[22]
263,[902],[236],1,[888],[221],[28],[30]
264,[902],[243],1,[891],[232],[22],[26]
265,[902],[236],1,[894],[221],[19],[30]
266,[905],[228],1,[897],[217],[19],[26]
267,[911],[217],1,[902],[206],[16],[22]
268,[911],[213],1,[902],[202],[19],[22]
269,[914],[206],1,[905],[195],[19],[26]
270,[916],[202],1,[908],[191],[19],[22]
271,[919],[195],1,[911],[183],[19],[26]
272,[933],[191],1,[916],[180],[36],[26]
273,[933],[191],1,[919],[180],[30],[22]
274,[933],[191],1,[925],[180],[19],[22]
275,[933],[187],1,[928],[176],[14],[22]
276,[936],[187],1,[930],[180],[11],[15]
277,[936, 936],[191, 180],1,[933, 933],[187, 180],[8, 8],[7, 3]
278,[0],[0],0,[0],[0],[0],[0]
279,[945],[183],1,[939],[180],[11],[7]
280,[953],[180],1,[942],[168],[25],[26]
281,[961],[180],1,[950],[168],[22],[22]
282,[967],[183],1,[959],[172],[19],[22]
283,[975],[183],1,[967],[172],[16],[26]
284,[978],[191],1,[970],[180],[19],[22]
285,[984],[195],1,[975],[183],[16],[26]
286,[990],[202],1,[981],[191],[19],[22]
287,[998],[210],1,[990],[198],[19],[26]
288,[1001],[221],1,[992],[206],[19],[30]
289,[1006],[228],1,[995],[217],[22],[26]
290,[1015],[243],1,[1006],[232],[19],[22]
291,[1023],[255],1,[1015],[243],[19],[26]
292,[1029],[273],1,[1018],[258],[22],[30]
293,[1032],[281],1,[1015],[270],[36],[26]
294,[992],[247],1,[990],[243],[8],[11]
295,[987],[243],1,[981],[236],[11],[18]
296,[945],[221],1,[933],[210],[22],[26]
297,[1366, 916],[195, 202],1,[1355, 908],[172, 191],[22, 19],[48, 22]
298,[897],[187],1,[888],[176],[19],[26]
299,[869],[180],1,[857],[168],[25],[22]
300,[857],[168],1,[849],[157],[16],[26]
301,[832],[161],1,[821],[150],[22],[22]
302,[824],[153],1,[812],[142],[22],[26]
303,[807],[146],1,[795],[135],[22],[26]
304,[795],[142],1,[781],[131],[30],[26]
305,[0],[0],0,[0],[0],[0],[0]
306,[0],[0],0,[0],[0],[0],[0]
307,[0],[0],0,[0],[0],[0],[0]
308,[0],[0],0,[0],[0],[0],[0]
309,[0],[0],0,[0],[0],[0],[0]
310,[0],[0],0,[0],[0],[0],[0]
311,[0],[0],0,[0],[0],[0],[0]
312,[0],[0],0,[0],[0],[0],[0]
313,[0],[0],0,[0],[0],[0],[0]
314,[0],[0],0,[0],[0],[0],[0]
315,[0],[0],0,[0],[0],[0],[0]
316,[655],[142],1,[649],[131],[14],[22]
317,[652],[142],1,[644],[131],[16],[22]
318,[641],[138],1,[635],[135],[11],[11]
319,[627],[142],1,[621],[131],[14],[22]
320,[613],[146],1,[604],[135],[19],[26]
321,[604],[150],1,[596],[138],[19],[22]
322,[590],[153],1,[582],[142],[19],[26]
323,[579],[165],1,[570],[153],[19],[22]
324,[562],[168],1,[554],[157],[19],[26]
325,[548],[180],1,[540],[168],[19],[26]
326,[534],[195],1,[525],[183],[19],[26]
327,[520],[202],1,[509],[191],[25],[22]
328,[500],[217],1,[492],[202],[19],[33]
329,[478],[240],1,[466],[225],[25],[30]
330,[464],[251],1,[455],[240],[19],[26]
331,[441],[270],1,[433],[258],[19],[22]
332,[427],[296],1,[416],[281],[22],[30]
333,[407],[315],1,[399],[303],[19],[26]
334,[385],[341],1,[376],[326],[19],[30]
335,[365],[363],1,[357],[352],[19],[22]
336,[343],[390],1,[334],[378],[19],[26]
337,[323],[423],1,[315],[412],[16],[22]
338,[300],[457],1,[292],[450],[16],[18]
339,[281],[491],1,[272],[480],[16],[22]
340,[250],[491],1,[241],[480],[16],[26]
341,[225],[495],1,[216],[483],[19],[22]
342,[199],[498],1,[191],[487],[19],[22]
343,[174],[502],1,[160],[491],[28],[22]
344,[146],[510],1,[137],[498],[19],[22]
345,[112],[517],1,[104],[506],[16],[22]
346,[81],[525],1,[73],[513],[16],[26]
347,[53],[543],1,[45],[532],[16],[22]
348,[36],[551],1,[33],[543],[5],[15]
349,[2],[566],1,[0],[555],[8],[26]
350,[0],[0],0,[0],[0],[0],[0]
351,[0],[0],0,[0],[0],[0],[0]
352,[0],[0],0,[0],[0],[0],[0]
353,[0],[0],0,[0],[0],[0],[0]
354,[0],[0],0,[0],[0],[0],[0]
355,[0],[0],0,[0],[0],[0],[0]
356,[0],[0],0,[0],[0],[0],[0]
357,[0],[0],0,[0],[0],[0],[0]
358,[0],[0],0,[0],[0],[0],[0]
359,[0],[0],0,[0],[0],[0],[0]
360,[0],[0],0,[0],[0],[0],[0]
361,[0],[0],0,[0],[0],[0],[0]
362,[0],[0],0,[0],[0],[0],[0]
363,[0],[0],0,[0],[0],[0],[0]
364,[0],[0],0,[0],[0],[0],[0]
365,[0],[0],0,[0],[0],[0],[0]
366,[0],[0],0,[0],[0],[0],[0]
367,[0],[0],0,[0],[0],[0],[0]
368,[0],[0],0,[0],[0],[0],[0]
369,[0],[0],0,[0],[0],[0],[0]
370,[0],[0],0,[0],[0],[0],[0]
371,[0],[0],0,[0],[0],[0],[0]
372,[0],[0],0,[0],[0],[0],[0]
373,[0],[0],0,[0],[0],[0],[0]
374,[0],[0],0,[0],[0],[0],[0]
375,[0],[0],0,[0],[0],[0],[0]
376,[0],[0],0,[0],[0],[0],[0]
377,[0],[0],0,[0],[0],[0],[0]
378,[0],[0],0,[0],[0],[0],[0]
379,[0],[0],0,[0],[0],[0],[0]
380,[0],[0],0,[0],[0],[0],[0]
381,[0],[0],0,[0],[0],[0],[0]
382,[0],[0],0,[0],[0],[0],[0]
383,[0],[0],0,[0],[0],[0],[0]
384,[0],[0],0,[0],[0],[0],[0]
385,[0],[0],0,[0],[0],[0],[0]
386,[0],[0],0,[0],[0],[0],[0]
387,[0],[0],0,[0],[0],[0],[0]
388,[0],[0],0,[0],[0],[0],[0]
389,[0],[0],0,[0],[0],[0],[0]
390,[0],[0],0,[0],[0],[0],[0]
391,[0],[0],0,[0],[0],[0],[0]
392,[0],[0],0,[0],[0],[0],[0]
393,[0],[0],0,[0],[0],[0],[0]
394,[0],[0],0,[0],[0],[0],[0]
395,[0],[0],0,[0],[0],[0],[0]
396,[0],[0],0,[0],[0],[0],[0]
397,[0],[0],0,[0],[0],[0],[0]
398,[0],[0],0,[0],[0],[0],[0]
399,[0],[0],0,[0],[0],[0],[0]
400,[0],[0],0,[0],[0],[0],[0]
401,[0],[0],0,[0],[0],[0],[0]
402,[0],[0],0,[0],[0],[0],[0]
403,[0],[0],0,[0],[0],[0],[0]
404,[0],[0],0,[0],[0],[0],[0]
405,[0],[0],0,[0],[0],[0],[0]
406,[0],[0],0,[0],[0],[0],[0]
407,[0],[0],0,[0],[0],[0],[0]
408,[0],[0],0,[0],[0],[0],[0]
409,[0],[0],0,[0],[0],[0],[0]
410,[0],[0],0,[0],[0],[0],[0]
411,[0],[0],0,[0],[0],[0],[0]
412,[0],[0],0,[0],[0],[0],[0]
413,[0],[0],0,[0],[0],[0],[0]
414,[0],[0],0,[0],[0],[0],[0]
415,[0],[0],0,[0],[0],[0],[0]
416,[0],[0],0,[0],[0],[0],[0]
417,[0],[0],0,[0],[0],[0],[0]
418,[0],[0],0,[0],[0],[0],[0]
419,[0],[0],0,[0],[0],[0],[0]
420,[0],[0],0,[0],[0],[0],[0]
421,[0],[0],0,[0],[0],[0],[0]
422,[0],[0],0,[0],[0],[0],[0]
423,[33],[423],1,[30],[416],[8],[15]
424,[0],[0],0,[0],[0],[0],[0]
425,[0],[0],0,[0],[0],[0],[0]
426,[1347],[802],1,[1344],[798],[5],[11]
427,[0],[0],0,[0],[0],[0],[0]
428,[0],[0],0,[0],[0],[0],[0]
429,[0],[0],0,[0],[0],[0],[0]
430,[0],[0],0,[0],[0],[0],[0]
431,[0],[0],0,[0],[0],[0],[0]
432,[0],[0],0,[0],[0],[0],[0]
433,[0],[0],0,[0],[0],[0],[0]
434,[0],[0],0,[0],[0],[0],[0]
435,[0],[0],0,[0],[0],[0],[0]
436,[0],[0],0,[0],[0],[0],[0]
437,[0],[0],0,[0],[0],[0],[0]
438,[0],[0],0,[0],[0],[0],[0]
439,[1091],[855],1,[1082],[843],[16],[22]
440,[0],[0],0,[0],[0],[0],[0]
441,[0],[0],0,[0],[0],[0],[0]
442,[0],[0],0,[0],[0],[0],[0]
443,[0],[0],0,[0],[0],[0],[0]
444,[0],[0],0,[0],[0],[0],[0]
445,[0],[0],0,[0],[0],[0],[0]
446,[0],[0],0,[0],[0],[0],[0]
447,[0],[0],0,[0],[0],[0],[0]
448,[0],[0],0,[0],[0],[0],[0]
449,[0],[0],0,[0],[0],[0],[0]
450,[0],[0],0,[0],[0],[0],[0]
451,[0],[0],0,[0],[0],[0],[0]
452,[0],[0],0,[0],[0],[0],[0]
453,[0],[0],0,[0],[0],[0],[0]
454,[0],[0],0,[0],[0],[0],[0]
455,[0],[0],0,[0],[0],[0],[0]
456,[0],[0],0,[0],[0],[0],[0]
457,[0],[0],0,[0],[0],[0],[0]
458,[0],[0],0,[0],[0],[0],[0]
459,[0],[0],0,[0],[0],[0],[0]
460,[0],[0],0,[0],[0],[0],[0]
461,[0],[0],0,[0],[0],[0],[0]
462,[0],[0],0,[0],[0],[0],[0]
463,[0],[0],0,[0],[0],[0],[0]
464,[0],[0],0,[0],[0],[0],[0]
465,[0],[0],0,[0],[0],[0],[0]
466,[0],[0],0,[0],[0],[0],[0]
467,[0],[0],0,[0],[0],[0],[0]
468,[0],[0],0,[0],[0],[0],[0]
469,[0],[0],0,[0],[0],[0],[0]
470,[0],[0],0,[0],[0],[0],[0]
471,[0],[0],0,[0],[0],[0],[0]
472,[0],[0],0,[0],[0],[0],[0]
473,[0],[0],0,[0],[0],[0],[0]
474,[0],[0],0,[0],[0],[0],[0]
475,[0],[0],0,[0],[0],[0],[0]
476,[0],[0],0,[0],[0],[0],[0]
477,[0],[0],0,[0],[0],[0],[0]
478,[0],[0],0,[0],[0],[0],[0]
479,[0],[0],0,[0],[0],[0],[0]
480,[0],[0],0,[0],[0],[0],[0]
481,[0],[0],0,[0],[0],[0],[0]
482,[0],[0],0,[0],[0],[0],[0]
483,[0],[0],0,[0],[0],[0],[0]
484,[0],[0],0,[0],[0],[0],[0]
485,[0],[0],0,[0],[0],[0],[0]
486,[0],[0],0,[0],[0],[0],[0]
487,[0],[0],0,[0],[0],[0],[0]
488,[0],[0],0,[0],[0],[0],[0]
489,[0],[0],0,[0],[0],[0],[0]
490,[0],[0],0,[0],[0],[0],[0]
491,[0],[0],0,[0],[0],[0],[0]
492,[0],[0],0,[0],[0],[0],[0]
493,[0],[0],0,[0],[0],[0],[0]
494,[0],[0],0,[0],[0],[0],[0]
495,[0],[0],0,[0],[0],[0],[0]
496,[0],[0],0,[0],[0],[0],[0]
497,[0],[0],0,[0],[0],[0],[0]
498,[0],[0],0,[0],[0],[0],[0]
499,[0],[0],0,[0],[0],[0],[0]
500,[0],[0],0,[0],[0],[0],[0]
501,[0],[0],0,[0],[0],[0],[0]
502,[0],[0],0,[0],[0],[0],[0]
503,[0],[0],0,[0],[0],[0],[0]
504,[0],[0],0,[0],[0],[0],[0]
505,[0],[0],0,[0],[0],[0],[0]
506,[0],[0],0,[0],[0],[0],[0]
507,[0],[0],0,[0],[0],[0],[0]
508,[0],[0],0,[0],[0],[0],[0]
509,[0],[0],0,[0],[0],[0],[0]
510,[0],[0],0,[0],[0],[0],[0]
511,[0],[0],0,[0],[0],[0],[0]
512,[0],[0],0,[0],[0],[0],[0]
513,[0],[0],0,[0],[0],[0],[0]
514,[0],[0],0,[0],[0],[0],[0]
515,[0],[0],0,[0],[0],[0],[0]
516,[0],[0],0,[0],[0],[0],[0]
517,[0],[0],0,[0],[0],[0],[0]
518,[0],[0],0,[0],[0],[0],[0]
519,[0],[0],0,[0],[0],[0],[0]
520,[216],[907],1,[208],[896],[16],[26]
521,[222],[888],1,[213],[877],[19],[26]
522,[233],[873],1,[225],[862],[19],[26]
523,[244],[858],1,[236],[847],[16],[26]
524,[255],[847],1,[247],[836],[19],[22]
525,[270],[836],1,[261],[825],[16],[26]
526,[286],[825],1,[278],[813],[16],[26]
527,[300],[813],1,[289],[802],[22],[26]
528,[317],[813],1,[303],[802],[28],[26]
529,[331],[810],1,[323],[798],[19],[26]
530,[348],[802],1,[340],[791],[19],[26]
531,[362],[802],1,[354],[791],[19],[22]
532,[385],[798],1,[374],[787],[22],[26]
533,[405],[802],1,[393],[791],[25],[26]
534,[416],[806],1,[405],[795],[25],[26]
535,[433],[810],1,[413],[798],[39],[26]
536,[0],[0],0,[0],[0],[0],[0]
537,[0],[0],0,[0],[0],[0],[0]
538,[683],[1020],1,[677],[1012],[14],[18]
539,[0],[0],0,[0],[0],[0],[0]
540,[0],[0],0,[0],[0],[0],[0]
541,[0],[0],0,[0],[0],[0],[0]
542,[0],[0],0,[0],[0],[0],[0]
543,[0],[0],0,[0],[0],[0],[0]
544,[0],[0],0,[0],[0],[0],[0]
545,[0],[0],0,[0],[0],[0],[0]
546,[0],[0],0,[0],[0],[0],[0]
547,[0],[0],0,[0],[0],[0],[0]
548,[0],[0],0,[0],[0],[0],[0]
549,[0],[0],0,[0],[0],[0],[0]
550,[0],[0],0,[0],[0],[0],[0]
551,[0],[0],0,[0],[0],[0],[0]
552,[0],[0],0,[0],[0],[0],[0]
553,[0],[0],0,[0],[0],[0],[0]
554,[0],[0],0,[0],[0],[0],[0]
555,[0],[0],0,[0],[0],[0],[0]
556,[0],[0],0,[0],[0],[0],[0]
557,[0],[0],0,[0],[0],[0],[0]
558,[0],[0],0,[0],[0],[0],[0]
559,[0],[0],0,[0],[0],[0],[0]
560,[0],[0],0,[0],[0],[0],[0]
561,[0],[0],0,[0],[0],[0],[0]
562,[0],[0],0,[0],[0],[0],[0]
563,[0],[0],0,[0],[0],[0],[0]
564,[0],[0],0,[0],[0],[0],[0]
565,[0],[0],0,[0],[0],[0],[0]
566,[0],[0],0,[0],[0],[0],[0]
567,[0],[0],0,[0],[0],[0],[0]
568,[0],[0],0,[0],[0],[0],[0]
569,[0],[0],0,[0],[0],[0],[0]
570,[0],[0],0,[0],[0],[0],[0]
571,[0],[0],0,[0],[0],[0],[0]
572,[0],[0],0,[0],[0],[0],[0]
573,[0],[0],0,[0],[0],[0],[0]
574,[0],[0],0,[0],[0],[0],[0]
575,[0],[0],0,[0],[0],[0],[0]
576,[1018],[1035],1,[1015],[1027],[8],[15]
577,[0],[0],0,[0],[0],[0],[0]
578,[0],[0],0,[0],[0],[0],[0]
579,[787],[997],1,[781],[993],[11],[11]
580,[790],[1012],1,[784],[1005],[14],[18]
581,[0],[0],0,[0],[0],[0],[0]
582,[0],[0],0,[0],[0],[0],[0]
583,[0],[0],0,[0],[0],[0],[0]
584,[0],[0],0,[0],[0],[0],[0]
585,[0],[0],0,[0],[0],[0],[0]
586,[0],[0],0,[0],[0],[0],[0]
587,[0],[0],0,[0],[0],[0],[0]
588,[0],[0],0,[0],[0],[0],[0]
589,[0],[0],0,[0],[0],[0],[0]
590,[0],[0],0,[0],[0],[0],[0]
591,[0],[0],0,[0],[0],[0],[0]
592,[0],[0],0,[0],[0],[0],[0]
593,[0],[0],0,[0],[0],[0],[0]
594,[0],[0],0,[0],[0],[0],[0]
595,[0],[0],0,[0],[0],[0],[0]
596,[0],[0],0,[0],[0],[0],[0]
597,[0],[0],0,[0],[0],[0],[0]
598,[0],[0],0,[0],[0],[0],[0]
599,[0],[0],0,[0],[0],[0],[0]
